"","Transect","RouteNumber","Year","CountryNum","Richness"
"56922","82005.1997",82005,1997,840,18
"56923","82005.1998",82005,1998,840,14
"56924","82005.1999",82005,1999,840,15
"56925","82005.2000",82005,2000,840,12
"56926","82005.2001",82005,2001,840,19
"56927","82005.2002",82005,2002,840,22
"56928","82005.2003",82005,2003,840,15
"56929","82005.2004",82005,2004,840,7
"56930","82005.2005",82005,2005,840,13
"56931","82005.2006",82005,2006,840,7
"56932","82005.2007",82005,2007,840,6
"56933","82005.2008",82005,2008,840,3
"56934","82005.2009",82005,2009,840,12
"56935","82005.2017",82005,2017,840,20
"56936","82005.2018",82005,2018,840,24
"56937","82005.2019",82005,2019,840,15
"56938","82006.1997",82006,1997,840,33
"56939","82006.1998",82006,1998,840,32
"56940","82006.1999",82006,1999,840,39
"56941","82006.2000",82006,2000,840,45
"56942","82006.2001",82006,2001,840,34
"56943","82006.2002",82006,2002,840,36
"56944","82006.2003",82006,2003,840,36
"56945","82006.2004",82006,2004,840,41
"56946","82006.2005",82006,2005,840,31
"56947","82006.2006",82006,2006,840,44
"56948","82006.2007",82006,2007,840,51
"56949","82006.2008",82006,2008,840,40
"56950","82006.2009",82006,2009,840,38
"56951","82006.2010",82006,2010,840,40
"56952","82006.2011",82006,2011,840,34
"56953","82006.2012",82006,2012,840,37
"56954","82006.2013",82006,2013,840,31
"56955","82006.2014",82006,2014,840,35
"56956","82006.2015",82006,2015,840,35
"56957","82006.2016",82006,2016,840,33
"56958","82006.2017",82006,2017,840,38
"56959","82006.2018",82006,2018,840,34
"56960","82006.2019",82006,2019,840,39
"56961","82007.1997",82007,1997,840,47
"56962","82007.1998",82007,1998,840,52
"56963","82007.1999",82007,1999,840,48
"56964","82007.2000",82007,2000,840,48
"56965","82007.2001",82007,2001,840,58
"56966","82007.2002",82007,2002,840,56
"56967","82007.2004",82007,2004,840,56
"56968","82007.2005",82007,2005,840,36
"56969","82007.2013",82007,2013,840,55
"56970","82007.2014",82007,2014,840,51
"56971","82007.2016",82007,2016,840,60
"56972","82007.2019",82007,2019,840,71
"56973","82008.1997",82008,1997,840,57
"56974","82008.1998",82008,1998,840,56
"56975","82008.1999",82008,1999,840,42
"56976","82008.2001",82008,2001,840,54
"56977","82008.2002",82008,2002,840,49
"56978","82008.2003",82008,2003,840,60
"56979","82008.2004",82008,2004,840,73
"56980","82008.2005",82008,2005,840,54
"56981","82008.2006",82008,2006,840,45
"56982","82008.2007",82008,2007,840,60
"56983","82008.2009",82008,2009,840,71
"56984","82008.2010",82008,2010,840,64
"56985","82008.2013",82008,2013,840,50
"56986","82008.2014",82008,2014,840,59
"56987","82008.2019",82008,2019,840,35
"56988","82009.1997",82009,1997,840,15
"56989","82009.1998",82009,1998,840,44
"56990","82009.1999",82009,1999,840,40
"56991","82009.2000",82009,2000,840,47
"56992","82009.2001",82009,2001,840,38
"56993","82009.2002",82009,2002,840,46
"56994","82009.2003",82009,2003,840,44
"56995","82009.2004",82009,2004,840,45
"56996","82009.2005",82009,2005,840,54
"56997","82009.2006",82009,2006,840,48
"56998","82009.2007",82009,2007,840,40
"56999","82009.2008",82009,2008,840,46
"57000","82009.2009",82009,2009,840,49
"57001","82009.2010",82009,2010,840,34
"57002","82009.2011",82009,2011,840,48
"57003","82009.2012",82009,2012,840,50
"57004","82009.2013",82009,2013,840,46
"57005","82009.2014",82009,2014,840,68
"57006","82009.2015",82009,2015,840,32
"57007","82009.2016",82009,2016,840,46
"57008","82009.2017",82009,2017,840,50
"57009","82009.2018",82009,2018,840,40
"57010","82009.2019",82009,2019,840,48
"57011","82010.1997",82010,1997,840,28
"57012","82010.1998",82010,1998,840,41
"57013","82010.1999",82010,1999,840,30
"57014","82010.2000",82010,2000,840,20
"57015","82010.2001",82010,2001,840,33
"57016","82010.2002",82010,2002,840,42
"57017","82010.2003",82010,2003,840,28
"57018","82010.2004",82010,2004,840,33
"57019","82010.2005",82010,2005,840,40
"57020","82010.2006",82010,2006,840,53
"57021","82010.2007",82010,2007,840,36
"57022","82010.2008",82010,2008,840,30
"57023","82010.2009",82010,2009,840,37
"57024","82010.2010",82010,2010,840,26
"57025","82010.2011",82010,2011,840,32
"57026","82010.2012",82010,2012,840,37
"57027","82010.2013",82010,2013,840,22
"57028","82010.2014",82010,2014,840,20
"57029","82010.2015",82010,2015,840,35
"57030","82010.2016",82010,2016,840,26
"57031","82010.2017",82010,2017,840,31
"57032","82010.2018",82010,2018,840,33
"57033","82010.2019",82010,2019,840,22
"57034","82011.2001",82011,2001,840,25
"57035","82011.2002",82011,2002,840,22
"57036","82011.2003",82011,2003,840,21
"57037","82011.2004",82011,2004,840,30
"57038","82011.2005",82011,2005,840,21
"57039","82011.2006",82011,2006,840,32
"57040","82011.2007",82011,2007,840,34
"57041","82011.2008",82011,2008,840,25
"57042","82011.2009",82011,2009,840,28
"57043","82011.2010",82011,2010,840,26
"57044","82011.2011",82011,2011,840,28
"57045","82011.2019",82011,2019,840,33
"57046","82012.2000",82012,2000,840,9
"57047","82012.2001",82012,2001,840,17
"57048","82012.2002",82012,2002,840,21
"57049","82012.2003",82012,2003,840,9
"57050","82012.2004",82012,2004,840,8
"57051","82012.2005",82012,2005,840,13
"57052","82012.2007",82012,2007,840,10
"57053","82012.2008",82012,2008,840,9
"57054","82012.2009",82012,2009,840,13
"57055","82012.2010",82012,2010,840,11
"57056","82012.2011",82012,2011,840,8
"57057","82012.2012",82012,2012,840,4
"57058","82012.2016",82012,2016,840,13
"57059","82013.1997",82013,1997,840,69
"57060","82013.1998",82013,1998,840,65
"57061","82013.1999",82013,1999,840,70
"57062","82013.2000",82013,2000,840,67
"57063","82013.2001",82013,2001,840,65
"57064","82013.2002",82013,2002,840,74
"57065","82013.2004",82013,2004,840,49
"57066","82013.2005",82013,2005,840,44
"57067","82013.2006",82013,2006,840,52
"57068","82013.2007",82013,2007,840,60
"57069","82013.2008",82013,2008,840,46
"57070","82013.2009",82013,2009,840,57
"57071","82013.2010",82013,2010,840,53
"57072","82013.2011",82013,2011,840,44
"57073","82013.2012",82013,2012,840,63
"57074","82013.2013",82013,2013,840,45
"57075","82013.2014",82013,2014,840,58
"57076","82013.2015",82013,2015,840,55
"57077","82013.2016",82013,2016,840,74
"57078","82013.2017",82013,2017,840,60
"57079","82013.2018",82013,2018,840,65
"57080","82013.2019",82013,2019,840,58
"57081","82014.1997",82014,1997,840,58
"57082","82014.1998",82014,1998,840,66
"57083","82015.1998",82015,1998,840,34
"57084","82015.1999",82015,1999,840,21
"57085","82015.2000",82015,2000,840,31
"57086","82015.2001",82015,2001,840,32
"57087","82015.2002",82015,2002,840,30
"57088","82015.2003",82015,2003,840,29
"57089","82015.2004",82015,2004,840,25
"57090","82015.2007",82015,2007,840,52
"57091","82015.2008",82015,2008,840,56
"57092","82015.2009",82015,2009,840,55
"57093","82015.2010",82015,2010,840,60
"57094","82015.2011",82015,2011,840,52
"57095","82015.2012",82015,2012,840,75
"57096","82015.2013",82015,2013,840,68
"57097","82015.2014",82015,2014,840,61
"57098","82015.2015",82015,2015,840,66
"57099","82015.2016",82015,2016,840,81
"57100","82015.2017",82015,2017,840,54
"57101","82015.2019",82015,2019,840,57
"57102","82016.1997",82016,1997,840,51
"57103","82016.1998",82016,1998,840,43
"57104","82016.1999",82016,1999,840,47
"57105","82016.2000",82016,2000,840,41
"57106","82016.2001",82016,2001,840,56
"57107","82016.2002",82016,2002,840,56
"57108","82016.2003",82016,2003,840,61
"57109","82016.2004",82016,2004,840,40
"57110","82016.2005",82016,2005,840,53
"57111","82016.2006",82016,2006,840,55
"57112","82016.2007",82016,2007,840,63
"57113","82016.2008",82016,2008,840,62
"57114","82016.2009",82016,2009,840,74
"57115","82016.2010",82016,2010,840,68
"57116","82016.2011",82016,2011,840,73
"57117","82016.2012",82016,2012,840,73
"57118","82016.2013",82016,2013,840,61
"57119","82016.2014",82016,2014,840,71
"57120","82016.2015",82016,2015,840,81
"57121","82016.2016",82016,2016,840,80
"57122","82016.2019",82016,2019,840,44
"57123","82017.1997",82017,1997,840,44
"57124","82017.1998",82017,1998,840,46
"57125","82017.2000",82017,2000,840,23
"57126","82017.2001",82017,2001,840,42
"57127","82017.2002",82017,2002,840,23
"57128","82017.2003",82017,2003,840,27
"57129","82017.2004",82017,2004,840,24
"57130","82017.2005",82017,2005,840,27
"57131","82017.2006",82017,2006,840,28
"57132","82017.2008",82017,2008,840,40
"57133","82017.2009",82017,2009,840,58
"57134","82017.2010",82017,2010,840,60
"57135","82017.2011",82017,2011,840,46
"57136","82017.2012",82017,2012,840,44
"57137","82017.2013",82017,2013,840,69
"57138","82017.2014",82017,2014,840,59
"57139","82017.2015",82017,2015,840,59
"57140","82017.2016",82017,2016,840,69
"57141","82017.2017",82017,2017,840,57
"57142","82017.2019",82017,2019,840,14
"57143","82018.1997",82018,1997,840,48
"57144","82018.1998",82018,1998,840,46
"57145","82018.1999",82018,1999,840,51
"57146","82018.2000",82018,2000,840,61
"57147","82018.2001",82018,2001,840,28
"57148","82018.2002",82018,2002,840,61
"57149","82018.2003",82018,2003,840,42
"57150","82018.2004",82018,2004,840,40
"57151","82018.2005",82018,2005,840,47
"57152","82018.2006",82018,2006,840,65
"57153","82018.2007",82018,2007,840,59
"57154","82018.2008",82018,2008,840,51
"57155","82018.2009",82018,2009,840,52
"57156","82018.2010",82018,2010,840,50
"57157","82018.2011",82018,2011,840,54
"57158","82018.2012",82018,2012,840,68
"57159","82018.2013",82018,2013,840,46
"57160","82018.2015",82018,2015,840,31
"57161","82018.2019",82018,2019,840,53
"57162","82019.1998",82019,1998,840,31
"57163","82019.1999",82019,1999,840,33
"57164","82019.2000",82019,2000,840,37
"57165","82019.2001",82019,2001,840,37
"57166","82019.2002",82019,2002,840,7
"57167","82019.2004",82019,2004,840,69
"57168","82019.2005",82019,2005,840,60
"57169","82019.2006",82019,2006,840,37
"57170","82019.2007",82019,2007,840,39
"57171","82019.2008",82019,2008,840,46
"57172","82019.2009",82019,2009,840,40
"57173","82019.2010",82019,2010,840,40
"57174","82019.2011",82019,2011,840,33
"57175","82019.2012",82019,2012,840,46
"57176","82019.2013",82019,2013,840,33
"57177","82019.2014",82019,2014,840,34
"57178","82019.2015",82019,2015,840,40
"57179","82019.2016",82019,2016,840,33
"57180","82019.2017",82019,2017,840,25
"57181","82019.2018",82019,2018,840,24
"57182","82020.1997",82020,1997,840,24
"57183","82020.1998",82020,1998,840,24
"57184","82020.1999",82020,1999,840,28
"57185","82020.2000",82020,2000,840,28
"57186","82020.2001",82020,2001,840,21
"57187","82020.2002",82020,2002,840,28
"57188","82020.2003",82020,2003,840,23
"57189","82020.2004",82020,2004,840,21
"57190","82020.2005",82020,2005,840,21
"57191","82020.2006",82020,2006,840,21
"57192","82020.2007",82020,2007,840,28
"57193","82020.2008",82020,2008,840,32
"57194","82020.2009",82020,2009,840,29
"57195","82020.2010",82020,2010,840,27
"57196","82020.2011",82020,2011,840,26
"57197","82020.2012",82020,2012,840,23
"57198","82020.2013",82020,2013,840,22
"57199","82020.2014",82020,2014,840,30
"57200","82020.2015",82020,2015,840,25
"57201","82020.2016",82020,2016,840,16
"57202","82020.2017",82020,2017,840,30
"57203","82020.2018",82020,2018,840,27
"57204","82020.2019",82020,2019,840,11
"57205","82021.1997",82021,1997,840,24
"57206","82021.1999",82021,1999,840,30
"57207","82021.2000",82021,2000,840,37
"57208","82021.2001",82021,2001,840,36
"57209","82021.2002",82021,2002,840,34
"57210","82021.2003",82021,2003,840,24
"57211","82021.2004",82021,2004,840,40
"57212","82021.2005",82021,2005,840,25
"57213","82021.2006",82021,2006,840,29
"57214","82021.2007",82021,2007,840,36
"57215","82021.2008",82021,2008,840,27
"57216","82021.2009",82021,2009,840,32
"57217","82021.2010",82021,2010,840,30
"57218","82021.2011",82021,2011,840,29
"57219","82021.2012",82021,2012,840,28
"57220","82021.2013",82021,2013,840,29
"57221","82021.2019",82021,2019,840,18
"57222","82022.1997",82022,1997,840,25
"57223","82022.1998",82022,1998,840,28
"57224","82022.1999",82022,1999,840,29
"57225","82022.2000",82022,2000,840,35
"57226","82022.2001",82022,2001,840,39
"57227","82022.2002",82022,2002,840,44
"57228","82022.2004",82022,2004,840,27
"57229","82022.2005",82022,2005,840,30
"57230","82022.2006",82022,2006,840,27
"57231","82022.2007",82022,2007,840,16
"57232","82022.2008",82022,2008,840,26
"57233","82022.2009",82022,2009,840,34
"57234","82022.2010",82022,2010,840,29
"57235","82022.2011",82022,2011,840,17
"57236","82022.2012",82022,2012,840,25
"57237","82022.2013",82022,2013,840,22
"57238","82022.2014",82022,2014,840,25
"57239","82022.2019",82022,2019,840,18
"57240","82023.1997",82023,1997,840,35
"57241","82023.1998",82023,1998,840,31
"57242","82023.1999",82023,1999,840,37
"57243","82023.2000",82023,2000,840,29
"57244","82023.2001",82023,2001,840,24
"57245","82023.2002",82023,2002,840,42
"57246","82023.2003",82023,2003,840,35
"57247","82023.2004",82023,2004,840,39
"57248","82023.2005",82023,2005,840,19
"57249","82023.2006",82023,2006,840,28
"57250","82023.2007",82023,2007,840,32
"57251","82023.2008",82023,2008,840,39
"57252","82023.2009",82023,2009,840,36
"57253","82023.2010",82023,2010,840,44
"57254","82023.2011",82023,2011,840,29
"57255","82023.2012",82023,2012,840,27
"57256","82023.2013",82023,2013,840,34
"57257","82023.2014",82023,2014,840,32
"57258","82023.2015",82023,2015,840,34
"57259","82023.2016",82023,2016,840,32
"57260","82023.2017",82023,2017,840,25
"57261","82023.2019",82023,2019,840,32
"57262","82024.1997",82024,1997,840,19
"57263","82024.1998",82024,1998,840,27
"57264","82024.1999",82024,1999,840,15
"57265","82024.2000",82024,2000,840,24
"57266","82024.2001",82024,2001,840,21
"57267","82024.2002",82024,2002,840,27
"57268","82024.2003",82024,2003,840,25
"57269","82024.2004",82024,2004,840,27
"57270","82024.2005",82024,2005,840,32
"57271","82024.2014",82024,2014,840,13
"57272","82024.2015",82024,2015,840,39
"57273","82025.1997",82025,1997,840,41
"57274","82025.1998",82025,1998,840,57
"57275","82025.1999",82025,1999,840,62
"57276","82025.2000",82025,2000,840,45
"57277","82025.2001",82025,2001,840,48
"57278","82025.2002",82025,2002,840,55
"57279","82025.2003",82025,2003,840,57
"57280","82025.2004",82025,2004,840,44
"57281","82025.2005",82025,2005,840,59
"57282","82025.2006",82025,2006,840,51
"57283","82025.2007",82025,2007,840,50
"57284","82025.2008",82025,2008,840,53
"57285","82025.2009",82025,2009,840,47
"57286","82025.2010",82025,2010,840,70
"57287","82025.2011",82025,2011,840,66
"57288","82025.2012",82025,2012,840,77
"57289","82025.2013",82025,2013,840,61
"57290","82025.2014",82025,2014,840,62
"57291","82025.2015",82025,2015,840,58
"57292","82025.2016",82025,2016,840,48
"57293","82025.2017",82025,2017,840,67
"57294","82025.2018",82025,2018,840,58
"57295","82025.2019",82025,2019,840,61
"57296","82026.1997",82026,1997,840,40
"57297","82026.1998",82026,1998,840,39
"57298","82026.1999",82026,1999,840,49
"57299","82026.2000",82026,2000,840,52
"57300","82026.2001",82026,2001,840,54
"57301","82026.2002",82026,2002,840,51
"57302","82026.2003",82026,2003,840,51
"57303","82026.2004",82026,2004,840,40
"57304","82026.2005",82026,2005,840,42
"57305","82026.2006",82026,2006,840,50
"57306","82026.2007",82026,2007,840,54
"57307","82026.2008",82026,2008,840,59
"57308","82026.2009",82026,2009,840,54
"57309","82026.2010",82026,2010,840,58
"57310","82026.2011",82026,2011,840,50
"57311","82026.2012",82026,2012,840,65
"57312","82026.2013",82026,2013,840,44
"57313","82026.2014",82026,2014,840,49
"57314","82026.2015",82026,2015,840,43
"57315","82026.2016",82026,2016,840,53
"57316","82026.2017",82026,2017,840,54
"57317","82026.2018",82026,2018,840,48
"57318","82026.2019",82026,2019,840,44
"57319","82027.1997",82027,1997,840,19
"57320","82027.1998",82027,1998,840,10
"57321","82027.1999",82027,1999,840,22
"57322","82027.2000",82027,2000,840,29
"57323","82027.2001",82027,2001,840,32
"57324","82027.2002",82027,2002,840,21
"57325","82027.2003",82027,2003,840,22
"57326","82027.2004",82027,2004,840,33
"57327","82027.2005",82027,2005,840,23
"57328","82027.2009",82027,2009,840,28
"57329","82027.2010",82027,2010,840,25
"57330","82027.2011",82027,2011,840,24
"57331","82027.2012",82027,2012,840,26
"57332","82027.2013",82027,2013,840,20
"57333","82027.2014",82027,2014,840,23
"57334","82027.2015",82027,2015,840,23
"57335","82027.2016",82027,2016,840,25
"57336","82027.2017",82027,2017,840,23
"57337","82027.2018",82027,2018,840,35
"57338","82027.2019",82027,2019,840,26
"57339","82029.1997",82029,1997,840,46
"57340","82029.1998",82029,1998,840,43
"57341","82029.1999",82029,1999,840,53
"57342","82029.2000",82029,2000,840,49
"57343","82029.2001",82029,2001,840,37
"57344","82029.2002",82029,2002,840,33
"57345","82029.2003",82029,2003,840,35
"57346","82029.2004",82029,2004,840,45
"57347","82029.2005",82029,2005,840,48
"57348","82029.2009",82029,2009,840,55
"57349","82029.2010",82029,2010,840,53
"57350","82029.2011",82029,2011,840,51
"57351","82029.2012",82029,2012,840,30
"57352","82029.2013",82029,2013,840,36
"57353","82029.2014",82029,2014,840,47
"57354","82029.2015",82029,2015,840,41
"57355","82029.2016",82029,2016,840,46
"57356","82029.2017",82029,2017,840,49
"57357","82029.2018",82029,2018,840,48
"57358","82029.2019",82029,2019,840,56
"57359","82031.1997",82031,1997,840,58
"57360","82031.1998",82031,1998,840,56
"57361","82031.1999",82031,1999,840,53
"57362","82031.2000",82031,2000,840,72
"57363","82031.2001",82031,2001,840,55
"57364","82031.2002",82031,2002,840,59
"57365","82031.2003",82031,2003,840,76
"57366","82031.2004",82031,2004,840,50
"57367","82031.2005",82031,2005,840,59
"57368","82031.2006",82031,2006,840,59
"57369","82031.2007",82031,2007,840,48
"57370","82031.2008",82031,2008,840,50
"57371","82031.2011",82031,2011,840,35
"57372","82031.2012",82031,2012,840,38
"57373","82031.2014",82031,2014,840,33
"57374","82031.2015",82031,2015,840,45
"57375","82031.2016",82031,2016,840,51
"57376","82031.2017",82031,2017,840,44
"57377","82031.2018",82031,2018,840,51
"57378","82031.2019",82031,2019,840,31
"57379","82032.1997",82032,1997,840,57
"57380","82032.1998",82032,1998,840,71
"57381","82032.1999",82032,1999,840,55
"57382","82032.2000",82032,2000,840,67
"57383","82032.2001",82032,2001,840,65
"57384","82032.2002",82032,2002,840,67
"57385","82032.2003",82032,2003,840,61
"57386","82032.2004",82032,2004,840,59
"57387","82032.2005",82032,2005,840,51
"57388","82032.2006",82032,2006,840,67
"57389","82032.2007",82032,2007,840,53
"57390","82032.2008",82032,2008,840,62
"57391","82032.2011",82032,2011,840,62
"57392","82032.2012",82032,2012,840,48
"57393","82032.2014",82032,2014,840,45
"57394","82032.2015",82032,2015,840,44
"57395","82032.2016",82032,2016,840,46
"57396","82032.2017",82032,2017,840,38
"57397","82032.2018",82032,2018,840,46
"57398","82032.2019",82032,2019,840,58
"57399","82033.1997",82033,1997,840,21
"57400","82033.1998",82033,1998,840,32
"57401","82033.1999",82033,1999,840,27
"57402","82033.2000",82033,2000,840,29
"57403","82033.2001",82033,2001,840,27
"57404","82033.2002",82033,2002,840,23
"57405","82033.2003",82033,2003,840,25
"57406","82033.2004",82033,2004,840,24
"57407","82033.2005",82033,2005,840,22
"57408","82033.2006",82033,2006,840,23
"57409","82033.2007",82033,2007,840,20
"57410","82033.2008",82033,2008,840,30
"57411","82033.2011",82033,2011,840,30
"57412","82033.2014",82033,2014,840,18
"57413","82033.2015",82033,2015,840,31
"57414","82033.2016",82033,2016,840,22
"57415","82033.2017",82033,2017,840,25
"57416","82033.2018",82033,2018,840,26
"57417","82033.2019",82033,2019,840,34
"57418","82034.1997",82034,1997,840,44
"57419","82034.1998",82034,1998,840,52
"57420","82034.1999",82034,1999,840,54
"57421","82034.2000",82034,2000,840,54
"57422","82034.2001",82034,2001,840,65
"57423","82034.2002",82034,2002,840,72
"57424","82034.2003",82034,2003,840,69
"57425","82034.2004",82034,2004,840,57
"57426","82034.2005",82034,2005,840,56
"57427","82034.2006",82034,2006,840,52
"57428","82034.2007",82034,2007,840,53
"57429","82034.2008",82034,2008,840,67
"57430","82034.2009",82034,2009,840,61
"57431","82034.2010",82034,2010,840,63
"57432","82034.2011",82034,2011,840,57
"57433","82034.2012",82034,2012,840,42
"57434","82034.2013",82034,2013,840,59
"57435","82034.2014",82034,2014,840,58
"57436","82034.2015",82034,2015,840,55
"57437","82034.2016",82034,2016,840,61
"57438","82034.2017",82034,2017,840,58
"57439","82034.2018",82034,2018,840,63
"57440","82034.2019",82034,2019,840,51
"57441","82036.1997",82036,1997,840,22
"57442","82036.1998",82036,1998,840,18
"57443","82036.1999",82036,1999,840,22
"57444","82036.2000",82036,2000,840,25
"57445","82036.2001",82036,2001,840,16
"57446","82036.2002",82036,2002,840,19
"57447","82036.2004",82036,2004,840,25
"57448","82037.2001",82037,2001,840,44
"57449","82037.2019",82037,2019,840,57
"57450","82038.1997",82038,1997,840,31
"57451","82038.1999",82038,1999,840,16
"57452","82038.2000",82038,2000,840,8
"57453","82038.2001",82038,2001,840,20
"57454","82038.2002",82038,2002,840,12
"57455","82038.2003",82038,2003,840,18
"57456","82038.2004",82038,2004,840,31
"57457","82038.2006",82038,2006,840,15
"57458","82038.2011",82038,2011,840,14
"57459","82040.2001",82040,2001,840,20
"57460","82040.2002",82040,2002,840,23
"57461","82040.2004",82040,2004,840,39
"57462","82040.2005",82040,2005,840,29
"57463","82040.2006",82040,2006,840,31
"57464","82040.2007",82040,2007,840,20
"57465","82040.2008",82040,2008,840,20
"57466","82040.2009",82040,2009,840,25
"57467","82040.2010",82040,2010,840,28
"57468","82040.2011",82040,2011,840,17
"57469","82040.2012",82040,2012,840,26
"57470","82040.2013",82040,2013,840,29
"57471","82040.2014",82040,2014,840,35
"57472","82040.2015",82040,2015,840,26
"57473","82040.2016",82040,2016,840,31
"57474","82040.2017",82040,2017,840,35
"57475","82040.2018",82040,2018,840,29
"57476","82040.2019",82040,2019,840,33
"57477","82041.1996",82041,1996,840,24
"57478","82041.1997",82041,1997,840,38
"57479","82041.1999",82041,1999,840,39
"57480","82041.2001",82041,2001,840,31
"57481","82041.2002",82041,2002,840,31
"57482","82041.2003",82041,2003,840,28
"57483","82041.2004",82041,2004,840,31
"57484","82041.2005",82041,2005,840,16
"57485","82041.2006",82041,2006,840,27
"57486","82041.2007",82041,2007,840,27
"57487","82041.2008",82041,2008,840,33
"57488","82041.2009",82041,2009,840,36
"57489","82041.2010",82041,2010,840,20
"57490","82041.2011",82041,2011,840,38
"57491","82041.2012",82041,2012,840,19
"57492","82041.2013",82041,2013,840,32
"57493","82041.2014",82041,2014,840,39
"57494","82041.2015",82041,2015,840,28
"57495","82041.2016",82041,2016,840,32
"57496","82041.2017",82041,2017,840,34
"57497","82041.2018",82041,2018,840,30
"57498","82041.2019",82041,2019,840,31
"57499","82042.1997",82042,1997,840,35
"57500","82042.1998",82042,1998,840,42
"57501","82042.1999",82042,1999,840,54
"57502","82042.2000",82042,2000,840,49
"57503","82042.2001",82042,2001,840,49
"57504","82042.2002",82042,2002,840,37
"57505","82042.2003",82042,2003,840,36
"57506","82042.2004",82042,2004,840,25
"57507","82042.2005",82042,2005,840,37
"57508","82042.2006",82042,2006,840,36
"57509","82042.2007",82042,2007,840,39
"57510","82042.2008",82042,2008,840,50
"57511","82042.2009",82042,2009,840,42
"57512","82042.2010",82042,2010,840,39
"57513","82042.2011",82042,2011,840,41
"57514","82042.2012",82042,2012,840,40
"57515","82042.2013",82042,2013,840,37
"57516","82042.2014",82042,2014,840,40
"57517","82042.2015",82042,2015,840,38
"57518","82042.2016",82042,2016,840,47
"57519","82042.2017",82042,2017,840,38
"57520","82042.2018",82042,2018,840,45
"57521","82042.2019",82042,2019,840,45
"57522","82114.2004",82114,2004,840,49
"57523","82114.2005",82114,2005,840,55
"57524","82114.2006",82114,2006,840,68
"57525","82114.2007",82114,2007,840,72
"57526","82114.2008",82114,2008,840,62
"57527","82114.2009",82114,2009,840,54
"57528","82114.2010",82114,2010,840,72
"57529","82114.2011",82114,2011,840,63
"57530","82114.2012",82114,2012,840,79
"57531","82114.2013",82114,2013,840,57
"57532","82114.2014",82114,2014,840,47
"57533","82114.2015",82114,2015,840,80
"57534","82114.2016",82114,2016,840,76
"57535","82114.2017",82114,2017,840,82
"57536","82114.2018",82114,2018,840,80
"57537","82128.1997",82128,1997,840,42
"57538","82128.1998",82128,1998,840,62
"57539","82128.1999",82128,1999,840,54
"57540","82128.2000",82128,2000,840,45
"57541","82128.2001",82128,2001,840,74
"57542","82128.2002",82128,2002,840,57
"57543","82128.2003",82128,2003,840,45
"57544","82128.2004",82128,2004,840,47
"57545","82128.2005",82128,2005,840,34
"57546","82128.2006",82128,2006,840,44
"57547","82128.2007",82128,2007,840,48
"57548","82128.2008",82128,2008,840,31
"57549","82128.2009",82128,2009,840,33
"57550","82128.2010",82128,2010,840,19
"57551","82128.2011",82128,2011,840,41
"57552","82128.2012",82128,2012,840,30
"57553","82128.2013",82128,2013,840,30
"57554","82128.2014",82128,2014,840,35
"57555","82128.2018",82128,2018,840,43
"57556","82128.2019",82128,2019,840,49
"57557","82130.1997",82130,1997,840,18
"57558","82130.1998",82130,1998,840,21
"57559","82130.2001",82130,2001,840,29
"57560","82130.2002",82130,2002,840,41
"57561","82130.2003",82130,2003,840,28
"57562","82130.2004",82130,2004,840,49
"57563","82130.2005",82130,2005,840,37
"57564","82130.2006",82130,2006,840,44
"57565","82130.2007",82130,2007,840,30
"57566","82130.2008",82130,2008,840,36
"57567","82130.2009",82130,2009,840,42
"57568","82130.2010",82130,2010,840,33
"57569","82130.2011",82130,2011,840,41
"57570","82130.2012",82130,2012,840,36
"57571","82130.2013",82130,2013,840,38
"57572","82130.2014",82130,2014,840,36
"57573","82130.2015",82130,2015,840,41
"57574","82130.2016",82130,2016,840,43
"57575","82130.2017",82130,2017,840,42
"57576","82130.2019",82130,2019,840,38
"57577","82135.1997",82135,1997,840,32
"57578","82135.1998",82135,1998,840,29
"57579","82135.1999",82135,1999,840,40
"57580","82135.2000",82135,2000,840,34
"57581","82135.2001",82135,2001,840,49
"57582","82135.2002",82135,2002,840,41
"57583","82135.2003",82135,2003,840,41
"57584","82135.2004",82135,2004,840,41
"57585","82135.2005",82135,2005,840,44
"57586","82135.2006",82135,2006,840,49
"57587","82135.2007",82135,2007,840,62
"57588","82135.2008",82135,2008,840,43
"57589","82135.2009",82135,2009,840,41
"57590","82135.2010",82135,2010,840,36
"57591","82135.2011",82135,2011,840,26
"57592","82135.2012",82135,2012,840,36
"57593","82135.2013",82135,2013,840,30
"57594","82139.1997",82139,1997,840,33
"57595","82139.1998",82139,1998,840,30
"57596","82139.1999",82139,1999,840,48
"57597","82139.2000",82139,2000,840,41
"57598","82139.2001",82139,2001,840,39
"57599","82139.2002",82139,2002,840,44
"57600","82139.2004",82139,2004,840,58
"57601","82139.2005",82139,2005,840,52
"57602","82139.2006",82139,2006,840,55
"57603","82139.2007",82139,2007,840,37
"57604","82139.2008",82139,2008,840,31
"57605","82139.2009",82139,2009,840,31
"57606","82139.2010",82139,2010,840,36
"57607","82139.2011",82139,2011,840,36
"57608","82139.2012",82139,2012,840,36
"57609","82139.2013",82139,2013,840,37
"57610","82139.2014",82139,2014,840,38
"57611","82139.2015",82139,2015,840,41
"57612","82139.2016",82139,2016,840,41
"57613","82139.2017",82139,2017,840,39
"57614","82139.2018",82139,2018,840,44
"57615","82139.2019",82139,2019,840,42
"57616","82202.2013",82202,2013,840,25
"57617","82202.2014",82202,2014,840,15
"57618","82202.2015",82202,2015,840,26
"57619","82202.2017",82202,2017,840,16
